Index,ProductName,ScrapeDate,ScrapedIndex,ScrapedIndexTrueRank,CorrectedIndexTrueRank,ScrapedIndexPrice,CorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType,BBScrapedPrice,BBVendorType,BBVendor,BBCorrectedPrice
125,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,7,7,6,9.800000000000001,9.800000000000001,Independence Fulfillment Services,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
126,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,8,8,7,10.51,10.51,BestSource OfficeSupplies,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
127,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,9,9,8,11.93,11.93,Beach Audio,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
128,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,10,10,9,12,12,Safety NW,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
129,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,11,11,10,12.65,12.65,PLEXSUPPLY,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
130,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,12,12,11,12.98,12.98,Dave M Jr.,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
131,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,13,13,12,12.99,12.99,OfficeSupplyExpress,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
132,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,14,14,13,13.54,13.54,BisonOffice,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
133,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,6,6,14,8.890000000000001,13.99,Amazon.com,Amazon,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
134,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,15,15,15,14.14,14.14,TheFactoryDepot,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
135,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,16,16,16,14.2,14.2,Altex Computers & Electronics,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
136,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,17,17,17,16.52,16.52,BuyVPC,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
137,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,18,18,18,17.08,17.08,TCP Global Corp,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
138,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,19,19,19,18.96,18.96,"UnbeatableSale, Inc",Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
139,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,20,20,20,19.76,19.76,BarMac Automotive,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
140,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,21,21,21,19.89,19.89,pcrush-outlet,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
141,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,22,22,22,20.45,20.45,Shoplet,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
142,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,23,23,23,24.56,24.56,Didi VIP Outlet,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
143,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,24,24,24,32.29,32.29,ISS Inc,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
144,"3M Virtua CCS Protective Eyewear 11872-00000-20, Foam Gasket, Anti Fog Lens, Clear",2016-06-28,25,25,25,33.73,33.73,Home Comforts Inc,Other,8.890000000000001,Amazon,Ships from and sold by Amazon.com.,13.99
145,4-Drawer Storage Cart with Organizer Top White,2016-09-02,2,2,1,26.73,26.73,180 Degrees,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
146,4-Drawer Storage Cart with Organizer Top White,2016-09-02,3,3,2,26.78,26.78,Teylas Treasures LLC,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
147,4-Drawer Storage Cart with Organizer Top White,2016-09-02,1,1,3,19.19,30.07,Amazon.com,Amazon,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
148,4-Drawer Storage Cart with Organizer Top White,2016-09-02,4,4,4,32.11,32.11,BornIcon,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
149,4-Drawer Storage Cart with Organizer Top White,2016-09-02,5,5,5,35.95,35.95,Where America Shops,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
150,4-Drawer Storage Cart with Organizer Top White,2016-09-02,6,6,6,36.29,36.29,Store and Organize,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
151,4-Drawer Storage Cart with Organizer Top White,2016-09-02,7,7,7,36.3,36.3,Marketplaceace,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
152,4-Drawer Storage Cart with Organizer Top White,2016-09-02,8,7,7,36.3,36.3,sell4less85,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
153,4-Drawer Storage Cart with Organizer Top White,2016-09-02,9,8,8,38.23,38.23,C & M Trade,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
154,4-Drawer Storage Cart with Organizer Top White,2016-09-02,10,9,9,51.91,51.91,Toys US,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
155,4-Drawer Storage Cart with Organizer Top White,2016-09-02,11,10,10,51.95,51.95,Organization-Store,Other,19.19,Amazon,Ships from and sold by Amazon.com.,30.07
156,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,3,2,1,25,25,"YoYo.com (Quidsi Retail, an Amazon company)",Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
157,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,1,1,2,25,31.13,Amazon.com,Amazon,25,Amazon,Ships from and sold by Amazon.com.,31.13
158,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,2,1,2,25,31.13,Quidsi Retail LLC,FBA,25,Amazon,Ships from and sold by Amazon.com.,31.13
159,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,5,4,3,32.69,32.69,Runnin' Wild Toys,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
160,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,4,3,4,29.99,36.12,Potters Products,FBA,25,Amazon,Ships from and sold by Amazon.com.,31.13
161,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,6,5,5,42.84,42.84,DropAir,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
162,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,7,6,6,49,49,"Kapio Marketing Co., Ltd.",Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
163,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,8,6,6,49,49,Rumy&Sons,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
164,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,9,6,6,49,49,Connect World Japan,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
165,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,10,7,7,49.02,49.02,ABE PLANNING,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
166,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,11,8,8,49.14,49.14,JP AWESOME,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
167,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,12,9,9,49.24,49.24,Smile Gate,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
168,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,13,9,9,49.24,49.24,OFF TOKYO,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
169,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,14,9,9,49.24,49.24,D-Circle (Thank you for visiting us. We will send you popular items with care from japan.),Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
170,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,15,9,9,49.24,49.24,UT Mart,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
171,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,16,9,9,49.24,49.24,Well Products Mart,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
172,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,17,9,9,49.24,49.24,KYE Pro Shop,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
173,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,18,10,10,49.26,49.26,SUISHIN of Japanese items exporter. We have experiences over 5 years. We are top rated seller in ebay.,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
174,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,19,11,11,49.28,49.28,TSURUYA,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
175,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,20,12,12,49.32,49.32,importations du Japon,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
176,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,21,12,12,49.32,49.32,ECbase,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
177,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,22,13,13,49.33,49.33,Relation,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
178,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,23,13,13,49.33,49.33,TOMODACHI import shop  japan,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
179,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,24,14,14,49.35,49.35,VogueMe,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
180,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,25,14,14,49.35,49.35,koKitsune,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
181,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,26,15,15,49.48,49.48,OMOTENASHI STORE FUJIYAMA,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
182,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,27,16,16,49.49,49.49,Import Select Shop,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
183,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,28,16,16,49.49,49.49,Leo-Andy shop,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
184,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,29,16,16,49.49,49.49,H・K・P ( ships from Japan ),Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
185,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,30,17,17,49.5,49.5,BEST STOCK JAPAN,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
186,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,31,18,18,49.51,49.51,2Rabbits,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
187,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,32,18,18,49.51,49.51,G.R.I.N,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
188,8 Piece Tegu Pocket Pouch Magnetic Wooden Block Set,2016-08-30,33,19,19,49.91,49.91,Green Tomatoes Japan,Other,25,Amazon,Ships from and sold by Amazon.com.,31.13
189,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,2,2,1,107.73,107.73,BuyVPC,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
190,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,3,3,2,109.8,109.8,pcrush-outlet,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
191,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,1,1,3,99.98999999999999,109.97,Amazon.com,Amazon,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
192,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,4,4,4,109.99,109.99,Technology Galaxy,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
193,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,5,5,5,111.53,111.53,Brooklyn Parkway,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
194,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,71,71,5,111.53,111.53,Brooklyn Parkway,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
195,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,6,6,6,112.39,112.39,Galactics,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
196,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,7,7,7,114.95,114.95,Ace Micros,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
197,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,8,8,8,114.99,114.99,J-Electronics,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
198,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,9,9,9,115,115,buyoo - Lowest Trusted Price!,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
199,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,10,10,10,116.22,116.22,Erwin Comp,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
200,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,11,11,11,116.29,116.29,DataVision Computer Video,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
201,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,12,12,12,116.66,116.66,JM PRIME,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
202,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,13,13,13,117.4,117.4,antonline,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
203,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,14,14,14,117.47,117.47,my Goods,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
204,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,15,15,15,117.49,117.49,"Global Supplies (We currently can't ship to, HI, AK,APO,FPO, POB)",Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
205,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,16,16,16,117.81,117.81,America's Distributor,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
206,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,17,17,17,118.29,118.29,AZPerfume,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
207,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,18,18,18,118.42,118.42,Beach Audio,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
208,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,19,19,19,118.48,118.48,Wholesale Connection,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
209,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,20,20,20,118.95,118.95,PORTABLE GUY,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
210,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,21,21,21,119,119,Tri State Camera,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
211,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,22,22,22,119.27,119.27,kakka31(We do not ship to AK/HI/PO/APO/FPO),Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
212,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,23,23,23,119.34,119.34,GizmosForLife,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
213,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,24,24,24,119.78,119.78,HPP Enterprises,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
214,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,72,72,24,119.78,119.78,HPP Enterprises,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
215,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,81,79,24,119.78,119.78,HPP Enterprises,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
216,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,26,26,25,121.37,121.37,Royal Electronics LLC,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
217,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,27,27,26,122.13,122.13,MegaRetailStore,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
218,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,28,28,27,122.15,122.15,SupplyTiger,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
219,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,29,29,28,122.28,122.28,Olivabel,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
220,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,30,30,29,122.31,122.31,TheFactoryDepot,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
221,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,31,31,30,122.49,122.49,JF3 Technology,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
222,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,32,32,31,122.5,122.5,AztekComputers,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
223,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,34,34,32,123.1,123.1,A deal for u,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
224,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,73,73,32,123.1,123.1,A deal for u,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
225,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,82,80,32,123.1,123.1,A deal for u,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
226,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,91,83,32,123.1,123.1,A deal for u,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
227,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,92,83,32,123.1,123.1,A deal for u,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
228,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,33,33,33,123.1,123.1,SuperDealsHub,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
229,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,35,35,34,123.75,123.75,Moon Tech,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
230,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,36,36,35,123.95,123.95,AV House,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
231,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,37,37,36,123.99,123.99,OneDealOutlet Online,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
232,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,38,38,37,124.28,124.28,Card Machine Outlet Inc.,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
233,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,39,39,38,124.99,124.99,HowardStore,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
234,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,40,40,39,125.41,125.41,IPC-Store,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
235,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,41,41,40,126.57,126.57,"UnbeatableSale, Inc",Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
236,AOC e1659Fwu 16-Inch Ultra Slim 1366x768 Res 200 cd/m2 Brightness USB 3.0-Powered Portable LED Monitor w/ Case,2016-06-21,42,42,41,127.37,127.37,Appertronics,Other,99.98999999999999,Amazon,Ships from and sold by Amazon.com.,109.97
